Dummy,File
FINL,Finish Line Inc.,Services,"Specialty Retail, Other",WIKI/FINL,stocks/finl
FIO,"Fusion-io, Inc.",Technology,Data Storage Devices,WIKI/FIO,stocks/fio
FIRE,"Sourcefire, Inc.",,,NA,stocks/fire
FIS,"Fidelity National Information Services, Inc.",Technology,Information Technology Services,WIKI/FIS,stocks/fis
FISI,Financial Institutions Inc.,Financial,Regional - Mid-Atlantic Banks,WIKI/FISI,stocks/fisi
FITB,Fifth Third Bancorp,Financial,Regional - Midwest Banks,WIKI/FITB,stocks/fitb
FISV,"Fiserv, Inc.",Services,Business Services,WIKI/FISV,stocks/fisv
FIVE,"Five Below, Inc.",Services,"Specialty Retail, Other",WIKI/FIVE,stocks/five
FIX,Comfort Systems USA Inc.,Industrial Goods,General Contractors,WIKI/FIX,stocks/fix
FIZZ,National Beverage Corp.,Consumer Goods,Beverages - Soft Drinks,WIKI/FIZZ,stocks/fizz
FL,"Foot Locker, Inc.",Consumer Goods,Textile - Apparel Footwear & Accessories,WIKI/FL,stocks/fl
FLDM,Fluidigm Corporation,Technology,Scientific & Technical Instruments,WIKI/FLDM,stocks/fldm
FLIC,The First of Long Island Corporation,Financial,Regional - Northeast Banks,WIKI/FLIC,stocks/flic
FLEX,Flextronics International Ltd.,Technology,Printed Circuit Boards,NA,stocks/flex
FLIR,"FLIR Systems, Inc.",Technology,Scientific & Technical Instruments,WIKI/FLIR,stocks/flir
FLL,Full House Resorts Inc.,Services,Resorts & Casinos,NA,stocks/fll
FLO,"Flowers Foods, Inc.",Consumer Goods,Processed & Packaged Goods,WIKI/FLO,stocks/flo
FLOW,Flow International Corporation,,,NA,stocks/flow
FLR,Fluor Corporation,Industrial Goods,Heavy Construction,WIKI/FLR,stocks/flr
FLT,"FleetCor Technologies, Inc.",Services,Business Services,WIKI/FLT,stocks/flt
FLTX,Fleetmatics Group PLC,Technology,Application Software,WIKI/FLTX,NA
FLS,Flowserve Corp.,Industrial Goods,Diversified Machinery,WIKI/FLS,stocks/fls
FLWS,1-800-Flowers.com Inc.,Services,"Specialty Retail, Other",WIKI/FLWS,stocks/flws
FLXS,Flexsteel Industries Inc.,Consumer Goods,Home Furnishings & Fixtures,WIKI/FLXS,stocks/flxs
FMBI,First Midwest Bancorp Inc.,Financial,Regional - Midwest Banks,WIKI/FMBI,stocks/fmbi
FMC,FMC Corp.,Basic Materials,Chemicals - Major Diversified,WIKI/FMC,stocks/fmc
FMCC,Federal Home Loan Mortgage Corporation,Financial,Mortgage Investment,NA,stocks/fmcc
FMD,The First Marblehead Corporation,Financial,Credit Services,WIKI/FMD,stocks/fmd
FMER,FirstMerit Corporation,Financial,Money Center Banks,WIKI/FMER,stocks/fmer
FMNB,Farmers National Banc Corp.,Financial,Regional - Midwest Banks,NA,stocks/fmnb
FN,Fabrinet,Consumer Goods,Electronic Equipment,WIKI/FN,stocks/fn
FNB,F.N.B. Corporation,Financial,Regional - Southeast Banks,WIKI/FNB,stocks/fnb
FNF,"Fidelity National Financial, Inc.",Financial,Surety & Title Insurance,WIKI/FNF,stocks/fnf
FNFG,First Niagara Financial Group Inc.,Financial,Regional - Mid-Atlantic Banks,WIKI/FNFG,stocks/fnfg
FNGN,"Financial Engines, Inc.",Financial,Asset Management,WIKI/FNGN,stocks/fngn
FNHC,Federated National Holding Company,Financial,Property & Casualty Insurance,NA,stocks/fnhc
FNLC,"The First Bancorp, Inc.",Financial,Regional - Northeast Banks,WIKI/FNLC,stocks/fnlc
FNSR,Finisar Corp.,Technology,Networking & Communication Devices,WIKI/FNSR,stocks/fnsr
FNMA,Federal National Mortgage Association,Financial,Mortgage Investment,NA,stocks/fnma
FOE,Ferro Corporation,Basic Materials,Specialty Chemicals,WIKI/FOE,stocks/foe
FOLD,"Amicus Therapeutics, Inc.",Healthcare,Biotechnology,WIKI/FOLD,stocks/fold
FONR,Fonar Corp.,Healthcare,Medical Appliances & Equipment,NA,stocks/fonr
FOR,Forestar Group Inc.,Financial,Real Estate Development,WIKI/FOR,NA
FORM,FormFactor Inc.,Technology,Semiconductor - Broad Line,WIKI/FORM,stocks/form
FORR,Forrester Research Inc.,Services,Research Services,WIKI/FORR,stocks/forr
FORD,Forward Industries Inc.,Consumer Goods,Textile - Apparel Footwear & Accessories,NA,stocks/ford
FOSL,"Fossil Group, Inc.",Consumer Goods,"Recreational Goods, Other",WIKI/FOSL,stocks/fosl
FOX,"Twenty-First Century Fox, Inc.",,,NA,stocks/fox
FOXA,"Twenty-First Century Fox, Inc.",Services,Entertainment - Diversified,WIKI/FOXA,NA
FPO,First Potomac Realty Trust,Financial,REIT - Office,NA,NA
FPP,Fieldpoint Petroleum Corp.,Basic Materials,Independent Oil & Gas,NA,stocks/fpp
FR,First Industrial Realty Trust Inc.,Financial,REIT - Industrial,NA,stocks/fr
FRAN,Francesca's Holdings Corporation,Services,Apparel Stores,WIKI/FRAN,stocks/fran
FRBK,Republic First Bancorp Inc.,Financial,Regional - Northeast Banks,NA,stocks/frbk
FRED,"Fred's, Inc.",Services,"Discount, Variety Stores",WIKI/FRED,stocks/fred
FRF,Fortegra Financial Corporation,,,WIKI/FRF,stocks/frf
FRGI,"Fiesta Restaurant Group, Inc.",Services,Restaurants,WIKI/FRGI,stocks/frgi
FRM,Furmanite Corporation,Services,Technical Services,WIKI/FRM,stocks/frm
FRD,"Friedman Industries, Incorporated",Basic Materials,Steel & Iron,NA,stocks/frd
FRME,First Merchants Corporation,Financial,Regional - Midwest Banks,WIKI/FRME,stocks/frme
FRNK,Franklin Financial Corporation,Financial,Regional - Southeast Banks,WIKI/FRNK,stocks/frnk
FRP,"Fairpoint Communications, Inc.",Technology,Telecom Services - Domestic,WIKI/FRP,stocks/frp
FRT,Federal Realty Investment Trust,Financial,REIT - Retail,NA,stocks/frt
FSBK,First South Bancorp Inc.,Financial,Savings & Loans,NA,stocks/fsbk
FRX,Forest Laboratories Inc.,Healthcare,Drug Manufacturers - Other,WIKI/FRX,stocks/frx
FRS,"Frisch's Restaurants, Inc.",Services,Restaurants,NA,stocks/frs
FSBW,"FS Bancorp, Inc.",Financial,Regional - Pacific Banks,NA,stocks/fsbw
FSCI,"Fisher Communications, Inc.",,,NA,stocks/fsci
FSFG,"First Savings Financial Group, Inc.",Financial,Regional - Midwest Banks,NA,stocks/fsfg
FSGI,"First Security Group, Inc.",Financial,Savings & Loans,WIKI/FSGI,stocks/fsgi
FSI,Flexible Solutions International Inc.,Basic Materials,Specialty Chemicals,NA,stocks/fsi
FSL,"Freescale Semiconductor, Ltd.",Technology,Semiconductor - Broad Line,WIKI/FSL,stocks/fsl
FSLR,"First Solar, Inc.",Technology,Semiconductor - Specialized,WIKI/FSLR,stocks/fslr
FSP,Franklin Street Properties Corp.,Financial,REIT - Office,NA,NA
FST,Forest Oil Corporation,Basic Materials,Independent Oil & Gas,WIKI/FST,stocks/fst
FSTR,LB Foster Co.,Services,Railroads,WIKI/FSTR,stocks/fstr
FSYS,"Fuel Systems Solutions, Inc.",Consumer Goods,Auto Parts,WIKI/FSYS,stocks/fsys
FTEK,"Fuel-Tech, Inc.",Industrial Goods,Pollution & Treatment Controls,NA,stocks/ftek
FTI,"FMC Technologies, Inc.",Basic Materials,Oil & Gas Equipment & Services,WIKI/FTI,stocks/fti
FTK,Flotek Industries Inc.,Basic Materials,Specialty Chemicals,WIKI/FTK,stocks/ftk
FTNT,Fortinet Inc.,Technology,Application Software,WIKI/FTNT,stocks/ftnt
FU,FAB Universal Corporation,Technology,Application Software,NA,stocks/fu
FTR,Frontier Communications Corporation,Technology,Telecom Services - Domestic,WIKI/FTR,stocks/ftr
FUBC,"1st United Bancorp, Inc.",Financial,Regional - Mid-Atlantic Banks,WIKI/FUBC,stocks/fubc
FULT,Fulton Financial Corporation,Financial,Regional - Northeast Banks,WIKI/FULT,stocks/fult
FUN,"Cedar Fair, L.P.",Services,General Entertainment,NA,stocks/fun
FUNC,First United Corporation,Financial,Regional - Mid-Atlantic Banks,NA,stocks/func
FUR,Winthrop Realty Trust,Financial,REIT - Diversified,NA,stocks/fur
FUL,HB Fuller Co.,Basic Materials,Specialty Chemicals,WIKI/FUL,stocks/ful
FURX,"Furiex Pharmaceuticals, Inc.",Healthcare,Drugs - Generic,WIKI/FURX,stocks/furx
FWLT,Foster Wheeler AG,Industrial Goods,Heavy Construction,NA,stocks/fwlt
FVE,Five Star Quality Care Inc.,Healthcare,Long-Term Care Facilities,WIKI/FVE,NA
FWRD,Forward Air Corp.,Services,Air Delivery & Freight Services,WIKI/FWRD,stocks/fwrd
FXCM,FXCM Inc.,Financial,Investment Brokerage - National,WIKI/FXCM,stocks/fxcm
FWV,First West Virginia Bancorp Inc.,Financial,Regional - Mid-Atlantic Banks,NA,stocks/fwv
FXEN,FX Energy Inc.,Basic Materials,Oil & Gas Drilling & Exploration,WIKI/FXEN,stocks/fxen
G,Genpact Limited,Services,Business Services,WIKI/G,stocks/g
GABC,German American Bancorp Inc.,Financial,Regional - Midwest Banks,WIKI/GABC,stocks/gabc
GALE,"Galena Biopharma, Inc.",Healthcare,Biotechnology,WIKI/GALE,stocks/gale
GAIA,Gaiam Inc.,Services,Catalog & Mail Order Houses,NA,stocks/gaia
GALT,"Galectin Therapeutics, Inc.",Healthcare,Drugs - Generic,NA,stocks/galt
GALTU,Galectin Therapeutics Inc.,,,NA,NA
GAS,AGL Resources Inc.,Utilities,Gas Utilities,WIKI/GAS,stocks/gas
GB,"Greatbatch, Inc.",Healthcare,Medical Appliances & Equipment,WIKI/GB,stocks/gb
GBCI,"Glacier Bancorp, Inc.",Financial,Regional - Pacific Banks,WIKI/GBCI,stocks/gbci
GBL,"GAMCO Investors, Inc.",Financial,Asset Management,WIKI/GBL,stocks/gbl
GBLI,Global Indemnity plc,Financial,Property & Casualty Insurance,WIKI/GBLI,stocks/gbli
GBNK,Guaranty Bancorp,Financial,Regional - Mid-Atlantic Banks,WIKI/GBNK,stocks/gbnk
GBR,"New Concept Energy, Inc.",Basic Materials,Independent Oil & Gas,NA,stocks/gbr
GBX,"The Greenbrier Companies, Inc.",Services,Railroads,WIKI/GBX,stocks/gbx
GCA,"Global Cash Access Holdings, Inc.",Financial,Credit Services,WIKI/GCA,stocks/gca
GCAP,"GAIN Capital Holdings, Inc.",Financial,Investment Brokerage - National,WIKI/GCAP,stocks/gcap
GCBC,"Greene County Bancorp, Inc.",Financial,Savings & Loans,NA,stocks/gcbc
GALTW,Galectin Therapeutics Inc.,,,NA,NA
GCFB,Granite City Food & Brewery Ltd.,Services,Restaurants,NA,stocks/gcfb
GCI,"Gannett Co., Inc.",Services,Publishing - Newspapers,WIKI/GCI,stocks/gci
GCO,Genesco Inc.,Services,Apparel Stores,WIKI/GCO,stocks/gco
GCOM,Globecomm Systems Inc.,,,NA,stocks/gcom
GD,General Dynamics Corp.,Industrial Goods,Aerospace/Defense Products & Services,WIKI/GD,stocks/gd
GDOT,Green Dot Corporation,Services,Business Services,WIKI/GDOT,stocks/gdot
GE,General Electric Company,Industrial Goods,Diversified Machinery,WIKI/GE,stocks/ge
GEF,"Greif, Inc.",Consumer Goods,Packaging & Containers,WIKI/GEF,stocks/gef
GENC,Gencor Industries Inc.,Industrial Goods,Farm & Construction Machinery,NA,stocks/genc
GEO,"The GEO Group, Inc.",Financial,REIT - Healthcare Facilities,NA,stocks/geo
GEOS,Geospace Technologies Corporation,Technology,Scientific & Technical Instruments,WIKI/GEOS,stocks/geos
GERN,Geron Corporation,Healthcare,Biotechnology,WIKI/GERN,stocks/gern
GES,Guess' Inc.,Services,Apparel Stores,WIKI/GES,stocks/ges
GFF,Griffon Corporation,Industrial Goods,General Building Materials,WIKI/GFF,stocks/gff
GEVO,"Gevo, Inc.",Basic Materials,Chemicals - Major Diversified,NA,stocks/gevo
GFIG,GFI Group Inc.,Financial,Investment Brokerage - National,WIKI/GFIG,stocks/gfig
GFED,Guaranty Federal Bancshares Inc.,Financial,Regional - Southwest Banks,NA,stocks/gfed
GFN,General Finance Corporation,Services,Rental & Leasing Services,NA,stocks/gfn
GGG,Graco Inc.,Industrial Goods,Diversified Machinery,WIKI/GGG,stocks/ggg
GHDX,Genomic Health Inc.,Healthcare,Medical Laboratories & Research,WIKI/GHDX,stocks/ghdx
GHM,Graham Corporation,Industrial Goods,Metal Fabrication,WIKI/GHM,stocks/ghm
GIG,"GigOptix, Inc.",Technology,Semiconductor Equipment & Materials,NA,stocks/gig
GIFI,Gulf Island Fabrication Inc.,Industrial Goods,Metal Fabrication,WIKI/GIFI,stocks/gifi
GIII,"G-III Apparel Group, Ltd.",Consumer Goods,Textile - Apparel Clothing,WIKI/GIII,stocks/giii
GIGA,Giga-tronics Inc.,Technology,Scientific & Technical Instruments,NA,stocks/giga
GILD,Gilead Sciences Inc.,Healthcare,Biotechnology,WIKI/GILD,stocks/gild
GIS,"General Mills, Inc.",Consumer Goods,Processed & Packaged Goods,WIKI/GIS,stocks/gis
GKNT,"Geeknet, Inc.",Technology,Internet Software & Services,NA,stocks/gknt
GLBZ,Glen Burnie Bancorp,Financial,Regional - Mid-Atlantic Banks,NA,stocks/glbz
GLCH,"Gleacher & Company, Inc",Financial,Asset Management,NA,stocks/glch
GK,,Services,Personal Services,WIKI/GK,stocks/gk
GLDC,Golden Enterprises Inc.,Consumer Goods,Processed & Packaged Goods,NA,stocks/gldc
GLOW,"Glowpoint, Inc.",Technology,Diversified Communication Services,NA,stocks/glow
GLP,Global Partners LP,Services,Basic Materials Wholesale,NA,stocks/glp
GLPW,Global Power Equipment Group Inc.,Industrial Goods,Diversified Machinery,WIKI/GLPW,stocks/glpw
GLRE,"Greenlight Capital Re, Ltd.",Financial,Accident & Health Insurance,WIKI/GLRE,stocks/glre
GLT,PH Glatfelter Co.,Consumer Goods,Paper & Paper Products,WIKI/GLT,stocks/glt
GLF,"Gulfmark Offshore, Inc.",Basic Materials,Oil & Gas Equipment & Services,WIKI/GLF,stocks/glf
GLW,Corning Inc.,Technology,Diversified Electronics,WIKI/GLW,stocks/glw
GLUU,"Glu Mobile, Inc.",Technology,Multimedia & Graphics Software,WIKI/GLUU,stocks/gluu
GM,General Motors Company,Consumer Goods,Auto Manufacturers - Major,WIKI/GM,stocks/gm
GMAN,"Gordmans Stores, Inc.",Services,Apparel Stores,WIKI/GMAN,stocks/gman
GMCR,"Keurig Green Mountain, Inc.",Consumer Goods,Processed & Packaged Goods,NA,stocks/gmcr
GME,GameStop Corp.,Services,Electronics Stores,WIKI/GME,stocks/gme
GMED,"Globus Medical, Inc.",Healthcare,Medical Appliances & Equipment,WIKI/GMED,stocks/gmed
GMET,"Geomet, Inc.",Basic Materials,Oil & Gas Drilling & Exploration,NA,stocks/gmet
GMETP,"GeoMet, Inc.",,,NA,NA
GMO,"General Moly, Inc.",Basic Materials,Industrial Metals & Minerals,WIKI/GMO,stocks/gmo
GNBT,Generex Biotechnology Corp.,Healthcare,Drug Delivery,NA,stocks/gnbt
GMT,GATX Corp.,Services,Rental & Leasing Services,WIKI/GMT,stocks/gmt
GNC,GNC Holdings Inc.,Services,Drug Stores,WIKI/GNC,stocks/gnc
GNCMA,General Communication Inc.,Technology,Long Distance Carriers,WIKI/GNCMA,stocks/gncma
GNE,Genie Energy Ltd.,Basic Materials,Independent Oil & Gas,WIKI/GNE,NA
GNI,Great Northern Iron Ore Properties,Basic Materials,Industrial Metals & Minerals,NA,stocks/gni
GNRC,Generac Holdings Inc.,Industrial Goods,Diversified Machinery,WIKI/GNRC,stocks/gnrc
GNTX,Gentex Corp.,Consumer Goods,Auto Parts,WIKI/GNTX,stocks/gntx
GNVC,"GenVec, Inc.",Healthcare,Biotechnology,NA,stocks/gnvc
GNW,Genworth Financial Inc.,Financial,Life Insurance,WIKI/GNW,stocks/gnw
GOM,Ally Financial Inc.,,,NA,NA
GOOD,Gladstone Commercial Corp.,Financial,REIT - Diversified,NA,stocks/good
GORO,Gold Resource Corp,Basic Materials,Gold,WIKI/GORO,stocks/goro
GOV,Government Properties Income Trust,Financial,REIT - Office,NA,stocks/gov
GPC,Genuine Parts Company,Services,Auto Parts Wholesale,WIKI/GPC,stocks/gpc
GPI,Group 1 Automotive Inc.,Services,Auto Dealerships,WIKI/GPI,stocks/gpi
GOOGL,Google Inc.,Technology,Internet Information Providers,WIKI/GOOG,stocks/goog
GPIC,Gaming Partners International Corporation,Consumer Goods,Toys & Games,NA,stocks/gpic
GPN,Global Payments Inc.,Services,Business Services,WIKI/GPN,stocks/gpn
GPOR,Gulfport Energy Corp.,Basic Materials,Independent Oil & Gas,WIKI/GPOR,stocks/gpor
GPRE,"Green Plains Renewable Energy, Inc.",Basic Materials,Specialty Chemicals,WIKI/GPRE,stocks/gpre
GPX,GP Strategies Corp.,Services,Education & Training Services,WIKI/GPX,stocks/gpx
GRA,W.R. Grace & Co.,Basic Materials,Specialty Chemicals,WIKI/GRA,stocks/gra
GRC,Gorman-Rupp Co.,Industrial Goods,Diversified Machinery,WIKI/GRC,stocks/grc
GRPN,"Groupon, Inc.",Technology,Internet Information Providers,WIKI/GRPN,stocks/grpn
GRIF,Griffin Land & Nurseries Inc.,Financial,Property Management,WIKI/GRIF,stocks/grif
GSBC,Great Southern Bancorp Inc.,Financial,Regional - Southwest Banks,WIKI/GSBC,stocks/gsbc
GSE,GSE Systems Inc.,Technology,Business Software & Services,NA,stocks/gse
GSIG,GSI Group Inc.,Technology,Scientific & Technical Instruments,WIKI/GSIG,stocks/gsig
GSIT,GSI Technology Inc.,Technology,Semiconductor - Broad Line,WIKI/GSIT,stocks/gsit
GSM,"Globe Specialty Metals, Inc.",Basic Materials,Industrial Metals & Minerals,WIKI/GSM,stocks/gsm
GTI,GrafTech International Ltd.,Industrial Goods,Industrial Electrical Equipment,WIKI/GTI,stocks/gti
GTAT,GT Advanced Technologies Inc.,Technology,Semiconductor - Specialized,WIKI/GTAT,stocks/gtat
GTIV,Gentiva Health Services Inc.,Healthcare,Home Health Care,WIKI/GTIV,stocks/gtiv
GTLS,Chart Industries Inc.,Industrial Goods,Metal Fabrication,WIKI/GTLS,stocks/gtls
GTS,Triple-S Management Corporation,Financial,Accident & Health Insurance,WIKI/GTS,stocks/gts
GTN,Gray Television Inc.,Services,Broadcasting - TV,WIKI/GTN,stocks/gtn
GUID,"Guidance Software, Inc.",Technology,Application Software,WIKI/GUID,stocks/guid
GVA,Granite Construction Incorporated,Industrial Goods,Heavy Construction,WIKI/GVA,stocks/gva
GWR,Genesee & Wyoming Inc.,Services,Railroads,WIKI/GWR,stocks/gwr
GXP,Great Plains Energy Incorporated,Utilities,Electric Utilities,WIKI/GXP,stocks/gxp
GY,GenCorp Inc.,Industrial Goods,Aerospace/Defense - Major Diversified,WIKI/GY,stocks/gy
GWRE,"Guidewire Software, Inc.",Technology,Business Software & Services,WIKI/GWRE,stocks/gwre
H,Hyatt Hotels Corporation,Services,Lodging,WIKI/H,stocks/h
HA,Hawaiian Holdings Inc.,Services,Regional Airlines,WIKI/HA,stocks/ha
HAE,Haemonetics Corporation,Healthcare,Medical Instruments & Supplies,WIKI/HAE,stocks/hae
HAFC,Hanmi Financial Corporation,Financial,Regional - Pacific Banks,WIKI/HAFC,stocks/hafc
GTXI,GTX Inc.,Healthcare,Biotechnology,WIKI/GTXI,stocks/gtxi
HAIN,"The Hain Celestial Group, Inc.",Services,Food Wholesale,WIKI/HAIN,stocks/hain
HALL,Hallmark Financial Services Inc.,Financial,Property & Casualty Insurance,WIKI/HALL,stocks/hall
HALO,"Halozyme Therapeutics, Inc.",Healthcare,Biotechnology,WIKI/HALO,stocks/halo
HASI,"Hannon Armstrong Sustainable Infrastructure Capital, Inc.",Financial,REIT - Diversified,WIKI/HASI,stocks/hasi
HAWK,"Blackhawk Network Holdings, Inc.",Financial,Credit Services,WIKI/HAWK,stocks/hawk
HAYN,"Haynes International, Inc.",Industrial Goods,Metal Fabrication,WIKI/HAYN,stocks/hayn
HBCP,"Home Bancorp, Inc.",Financial,Savings & Loans,WIKI/HBCP,stocks/hbcp
HBHC,Hancock Holding Company,Financial,Regional - Southeast Banks,WIKI/HBHC,stocks/hbhc
HBI,Hanesbrands Inc.,Consumer Goods,Textile - Apparel Clothing,WIKI/HBI,stocks/hbi
HBIO,Harvard Bioscience Inc.,Healthcare,Medical Instruments & Supplies,WIKI/HBIO,stocks/hbio
HBNC,Horizon Bancorp,Financial,Regional - Northeast Banks,WIKI/HBNC,stocks/hbnc
HCA,"HCA Holdings, Inc.",Healthcare,Hospitals,WIKI/HCA,stocks/hca
HCCI,"Heritage-Crystal Clean, Inc",Industrial Goods,Pollution & Treatment Controls,WIKI/HCCI,stocks/hcci
HCI,"HCI Group, Inc.",Financial,Property & Casualty Insurance,WIKI/HCI,stocks/hci
HCKT,"The Hackett Group, Inc.",Services,Management Services,WIKI/HCKT,stocks/hckt
HCOM,"Hawaiian Telcom Holdco, Inc.",Technology,Diversified Communication Services,WIKI/HCOM,stocks/hcom
HCSG,Healthcare Services Group Inc.,Services,Business Services,WIKI/HCSG,stocks/hcsg
HDNG,Hardinge Inc.,Industrial Goods,Machine Tools & Accessories,WIKI/HDNG,stocks/hdng
HCC,HCC Insurance Holdings Inc.,Financial,Property & Casualty Insurance,WIKI/HCC,stocks/hcc
HE,Hawaiian Electric Industries Inc.,Utilities,Electric Utilities,WIKI/HE,stocks/he
HEES,,Industrial Goods,Industrial Equipment & Components,WIKI/HEES,stocks/hees
HEB,"Hemispherx Biopharma, Inc.",Healthcare,Biotechnology,NA,stocks/heb
HEI,HEICO Corporation,Industrial Goods,Aerospace/Defense Products & Services,WIKI/HEI,stocks/hei
HEOP,Heritage Oaks Bancorp,Financial,Money Center Banks,WIKI/HEOP,stocks/heop
HFBC,HopFed Bancorp Inc.,Financial,Savings & Loans,NA,stocks/hfbc
HF,"HFF, Inc.",Financial,Property Management,WIKI/HF,stocks/hf
HFC,HollyFrontier Corporation,Basic Materials,Oil & Gas Refining & Marketing,WIKI/HFC,stocks/hfc
HES,Hess Corporation,Basic Materials,Independent Oil & Gas,WIKI/HES,stocks/hes
HFFC,HF Financial Corp.,Financial,Savings & Loans,NA,stocks/hffc
HFWA,Heritage Financial Corp.,Financial,Regional - Pacific Banks,WIKI/HFWA,stocks/hfwa
HGG,"hhgregg, Inc.",Services,Electronics Stores,WIKI/HGG,stocks/hgg
HGR,"Hanger, Inc.",Healthcare,Specialized Health Services,WIKI/HGR,stocks/hgr
HH,Hooper Holmes Inc.,Healthcare,Specialized Health Services,NA,stocks/hh
HHC,The Howard Hughes Corporation,Financial,Real Estate Development,WIKI/HHC,NA
HHS,Harte-Hanks Inc.,Services,Marketing Services,WIKI/HHS,stocks/hhs
HI,"Hillenbrand, Inc.",Industrial Goods,Diversified Machinery,WIKI/HI,stocks/hi
HIBB,"Hibbett Sports, Inc.",Services,Sporting Goods Stores,WIKI/HIBB,stocks/hibb
HIG,"The Hartford Financial Services Group, Inc.",Financial,Property & Casualty Insurance,WIKI/HIG,stocks/hig
HII,"Huntington Ingalls Industries, Inc.",Industrial Goods,Aerospace/Defense Products & Services,WIKI/HII,stocks/hii
HIIQ,"Health Insurance Innovations, Inc.",Healthcare,Health Care Plans,WIKI/HIIQ,stocks/hiiq
HGSH,China HGS Real Estate Inc.,Financial,Real Estate Development,NA,NA
HILL,Dot Hill Systems Corp.,Technology,Data Storage Devices,NA,stocks/hill
HITT,Hittite Microwave Corporation,Technology,Semiconductor - Integrated Circuits,WIKI/HITT,stocks/hitt
HITK,"Hi-Tech Pharmacal Co., Inc.",Healthcare,Drugs - Generic,WIKI/HITK,stocks/hitk
HIL,"Hill International, Inc.",Services,Management Services,NA,stocks/hil
HIW,Highwoods Properties Inc.,Financial,REIT - Office,NA,stocks/hiw
HK,Halc,Basic Materials,Oil & Gas Drilling & Exploration,WIKI/HK,stocks/hk
HL,Hecla Mining Co.,Basic Materials,Silver,WIKI/HL,stocks/hl
HLIT,Harmonic Inc.,Technology,Communication Equipment,WIKI/HLIT,stocks/hlit
HLF,Herbalife Ltd.,Consumer Goods,Personal Products,WIKI/HLF,stocks/hlf
HLS,HEALTHSOUTH Corp.,Healthcare,Specialized Health Services,WIKI/HLS,stocks/hls
HLSS,"Home Loan Servicing Solutions, Ltd.",Financial,Mortgage Investment,WIKI/HLSS,stocks/hlss
